,acc_ankle_x,acc_ankle_y,acc_ankle_z,acc_chest_x,acc_chest_y,acc_chest_z,acc_hand_x,acc_hand_y,acc_hand_z,gyr_ankle_x,gyr_ankle_y,gyr_ankle_z,gyr_chest_x,gyr_chest_y,gyr_chest_z,gyr_hand_x,gyr_hand_y,gyr_hand_z,hr_hr,labelother,labellying,labelsitting,labelstanding,labelironing,labelvacuumcleaning,labelascendingstairs,labeldescendingstairs,labelwalking,labelcycling,labelnordicwalking,labelrunning,labelropejumping,mag_ankle_x,mag_ankle_y,mag_ankle_z,mag_chest_x,mag_chest_y,mag_chest_z,mag_hand_x,mag_hand_y,mag_hand_z,temp_ankle_temp,temp_chest_temp,temp_hand_temp
2016-02-08 19:08:20.656,11.69110346,-0.7232050000000001,-3.99000914,0.416594896,9.7554034,-0.41166654,-11.2291592,-1.6492740723140005,0.87966522,0.14228533999999998,-0.044073484,-0.07992754400000003,-0.038565215399999984,0.015687070600000002,0.014773705999999998,0.03143785800000001,0.15145158,-0.009269640000000016,121.94363636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,-31.989901000000003,26.123805,10.121440332,8.924613096,-35.759648,17.6789978,40.875574,0.5793016159999997,-3.5651820000000014,33.0625,37.43125,32.93125
2016-02-08 19:08:25.656,12.48840166,-1.6381153819999998,-3.1240984000000003,0.2571229922,9.9264276,-0.2548068580000001,-10.7077392,-1.6165720320000003,0.921234456,-0.06943795999999998,-0.04789084,-0.04907430000000002,0.033540288599999996,-0.04411948748,0.0005717834000000031,0.14446200199999998,-0.02295697399999999,-0.19573366200000006,121.182,0,0,0,0,0,0,0,0,1,0,0,0,0,-26.3098257,28.32611606,14.76826104,12.367619900000001,-33.593128,22.056144,40.27766,-2.48835158,4.2865605800000015,33.0625,37.43,32.885
2016-02-08 19:08:30.656,11.97808356,-1.3710999438,-3.7237249199999987,0.631251876,9.932348,-0.20235716898000006,-11.1359644,-1.7871559,1.15555648444,0.07519125200000001,-0.08823913219999997,-0.18531892800000005,0.007204148800000003,0.017453258019999997,-0.0322142196,-0.071306664,0.25294036,0.17925378000000006,122.78836363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,-39.53275060000001,33.693386600000004,12.42068676,7.945573251999999,-48.498594,19.853939600000004,51.545238,0.8789161799999999,-2.8747057600000003,33.0625,37.40875,32.875
2016-02-08 19:08:35.656,12.35225026,-1.60803285,-3.822995166000001,0.5712155760000001,10.013209800000002,-0.411251928,-11.372550999999998,-1.7426952000000002,0.5760917800000002,0.13616773,0.01988807800000001,0.24905649999999996,0.0001190989999999998,0.06458717600000001,-0.013075198799999998,0.06504868799999998,0.09528374000000003,-0.29521444,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-38.245955,27.1966526,14.01416622,2.7975679060000003,-46.59981599999999,21.067915,50.254684000000005,-2.5733736,-5.504666245999999,33.025,,32.875
2016-02-08 19:08:40.656,12.283654499999999,-1.55062076,-3.7333691800000013,0.6483765699999999,9.759624,-0.509705076,-11.0596196,-1.7670204340000004,1.098516688,0.36528667,-0.1831699852,-0.07460311599999997,-0.034175970800000004,0.2828559038,-0.0237642294,-0.27034451,0.12872466,0.16799877000000002,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-37.1933896,19.520165600000002,-0.70532523,-6.579292660000001,-37.470357,17.789516000000006,45.12076,-13.0750116,-13.33862768,33.0,,32.875
2016-02-08 19:08:45.656,12.30729418,-1.6581060000000003,-3.51404234,0.8534990774000001,9.8018218,-0.35279060659999995,-10.5904544,-1.4320640939999998,0.866946938,0.06322502000000002,-0.14026853800000005,-0.07032451199999996,-0.013146916000000002,0.0781987296,-0.010849924000000004,-0.01826187599999997,2.9967999999975787e-05,0.031000643999999987,123.318,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.840468,10.2579478,-4.85741474,-16.416384400000002,-38.67305200000001,10.491568879999996,45.70942000000001,-13.025927200000002,-24.539453,33.0,,32.86125
2016-02-08 19:08:50.656,12.95532036,-2.4228153999999997,-3.5408553900000004,0.6833069360000001,9.9601312,-0.299856078,-10.312332199999998,-1.893326404,1.292181028,0.17898529999999999,-0.11736311899999995,0.05420838999999991,0.029224994000000008,0.21284686200000005,0.006403941620000003,-0.14151980600000005,-0.0782793584,-0.16333561999999996,123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-42.703907,-1.3768152180000002,5.50327648,-13.6626898,-38.503678,-4.3521008000000005,41.99823600000001,-1.08958949172,-33.806314,33.0,,32.82875
2016-02-08 19:08:55.656,12.0579022,-3.5740661600000005,-3.68376664,0.4451105480000001,9.849337400000001,-0.538459369,-10.530357400000002,-1.7840771980000003,0.929844622,0.04538977000000002,-0.204611288,-0.14031138999999984,-0.0318539622,0.07311874440000002,-0.032721196,-0.12893334199999995,0.08078689799999997,0.18821866,121.95436363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.78257,-6.082706199999999,13.455247640000005,-7.104903600000001,-38.08033800000001,-14.015607999999995,39.484982,9.3822207998,-33.242694,33.0,37.3675,32.8125
2016-02-08 19:09:00.656,11.88693614,-1.70033226,-3.78744666,0.4781426999999999,9.8681778,-0.298627052,-10.9080656,-1.54537462,0.8156172337999998,0.21119291199999995,0.024473300200000013,0.08523391999999998,-0.0020739380000000056,-0.016671871,-0.0052660424,0.09592866,0.048145479999999984,-0.12237806039999995,119.29272727272728,0,0,0,0,0,0,0,0,1,0,0,0,0,-42.023208000000004,-4.704870299999999,13.514535009999998,-6.5036906,-38.666918,-14.47906,38.589876,7.254169219999999,-35.68201399999999,32.99875,37.3625,32.8125
2016-02-08 19:09:05.656,12.24020186,-1.72528218,-3.88554406,0.4827817400000001,9.840263400000001,-0.526132072,-10.744978800000002,-1.491225,1.03071253,0.089570206,-0.056229235999999995,-0.09919646,0.016695255000000003,0.044102649999999986,-0.019752609600000002,0.04730064399999998,0.11902477599999994,-0.14331926000000006,119.30727272727272,0,0,0,0,0,0,0,0,1,0,0,0,0,-42.185885,-5.7628867,14.7803261,-5.23538864,-39.360602,-12.5147962,40.572672,7.0784023000000005,-32.656122,32.9875,37.34875,32.7975
2016-02-08 19:09:10.656,12.5419506,-1.6540950680000002,-3.81420268,0.44627588,9.9700192,-0.510177574,-10.6938757,-1.475396164,1.063369096,-0.015158499999999997,-0.05376367599999998,-0.10266269199999996,-0.014972284599999988,-0.0096945446,-0.022678301799999998,-0.11917605460000005,0.2713508679999999,0.06304172,120.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-41.41652,-5.25110368,10.5586795,-9.685887,-38.371054,-12.4611382,39.540051,5.967259988,-34.123661,32.9725,37.32875,32.75375
2016-02-08 19:09:15.656,11.86753796,-0.8204144000000001,-4.03004858,0.46125529,9.9324764,-0.15393838,-10.605955000000002,-1.497940996,0.8692462360000001,0.13445325999999996,0.0073819859999999906,0.12252674000000005,0.0186164854,0.016970062999999994,0.003731505999999996,0.07429652879999997,0.010687319999999991,-0.09044623999999997,119.44363636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,-42.19134999999999,-4.31378992,14.058125199999997,-5.25127612,-38.285022,-14.418925,39.466136,7.67730572,-34.45802800000001,32.94625,37.3175,32.75
2016-02-08 19:09:20.656,12.19343386,-0.85175156,-4.115652819999998,0.73717016,9.761428800000001,-0.1472221439999999,-10.824209800000002,-1.69180301,0.9767052,0.11177837000000003,-0.08208876510000003,-0.09815955,0.030432567999999997,0.002047306420000004,-0.038800020600000006,-0.010264293999999974,0.0158428,-0.17955590599999996,119.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.569014,-7.1815892,11.16101608,-9.826033500000001,-37.199540999999996,-12.935487199999999,38.65620800000001,3.1157115399999986,-35.69116999999999,32.9375,37.3125,32.74625
2016-02-08 19:09:25.656,12.455109920000002,-3.86844254,-3.6466066739999996,0.37696382,9.905824999999998,-0.3485973728000001,-11.322026300000005,-1.6645376,0.873322598,0.03531913199999995,-0.07500607359999999,-0.09048791000000002,-0.0136579946,0.0018047651999999984,-0.01168254619999999,-0.103990056,0.22668017199999996,0.15638761400000006,119.45636363636363,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.755226,-6.21702464,12.900934969999998,-7.281904400000001,-37.648088,-14.146206,38.038767,4.435697900000001,-35.48007099999999,32.9375,37.3125,32.72375
2016-02-08 19:09:30.656,12.111739099999998,-0.6726590000000001,-4.271958682000002,0.521858615,10.0242689,-0.30337639599999994,-11.1200976,-1.51694254,0.8385166777999999,0.121708754,-0.0038332329200000096,0.12374172,0.0207370196,0.0292912338,-0.0057064714,0.052706588000000026,0.10220659999999998,-0.129068886,120.63636363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.907030999999996,-2.505970996,14.46759506,-4.46883182,-37.87749699999999,-12.4360984,38.105272,7.25702816,-33.011790000000005,32.93,37.28875,32.6875
2016-02-08 19:09:35.656,12.64209632,-1.9333672,-3.81838984,0.398864224,9.7853582,-0.11161067560000004,-10.8502721,-1.61683184,0.852132392,0.14405763999999996,-0.07686276199999999,-0.12056300000000005,0.005131776800000005,0.0011928938000000011,-0.009113523999999994,0.08335936399999996,0.025683177999999963,-0.19629947999999994,122.34909090909092,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.035098,-6.46901212,13.849782126000006,-6.365174400000001,-37.479302000000004,-13.05505,39.296184000000004,5.3568712000000005,-32.943621,32.93125,37.27625,32.6875
2016-02-08 19:09:40.656,12.53915371,-2.4008357000000005,-3.91571852,0.4612137379999999,9.9376594,-0.3882181311999999,-10.731717199999999,-1.854684812,0.8343121459999999,0.059098828,-0.11098157,-0.07592916799999994,0.003513398800000006,0.02637495540000001,-0.0436818358,-0.30117673,0.32163864,0.13298773199999994,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-40.008901,-4.550604900000001,13.8902014,-5.2269764,-37.515024,-14.1101,37.69350900000001,11.042855400799999,-33.026042,32.90125,37.2575,32.68625
2016-02-08 19:09:45.656,11.67438522,-1.2844033499999998,-3.87980604,0.600459845,9.819775200000002,-0.04766579200000003,-10.049136499999998,-2.217139026,0.9973998801999999,0.33940422600000003,0.061301417999999996,0.26942844000000005,0.013579413399999992,-0.030304846200000006,-0.0039501855199999955,0.11665611779999994,0.0039842514,-0.11740762999999994,122.25636363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,-41.49517400000001,-4.0903185199999985,13.864580271999998,-6.2154609,-38.494253,-14.627496,37.83415400000001,15.44580518,-32.937543,32.885,37.25,32.6475
2016-02-08 19:09:50.656,11.86149396,-1.2954066199999996,-3.83768542,0.8358771380000001,9.7355489,0.1922961,-11.027357499999999,-1.5630042339999997,1.0717551095999998,0.19837749000000005,-0.18454597459999994,-0.05234429999999998,0.010568356999999995,0.16073805640000002,-0.0265083954,-0.13377347799999995,0.07556074799999997,-0.2121057620000001,123.382,0,0,0,0,0,0,0,0,1,0,0,0,0,-38.526225,-4.6452294,22.148731400000006,1.12153806,-38.397064,-16.216879000000002,38.520932,12.33465746,-30.197001,32.88125,37.25,32.6325
2016-02-08 19:09:55.656,12.29209617,-1.425344296,-3.64453222,0.5969924999999999,9.9991116,0.07637017199999999,-10.9107291,-1.6561900580000002,0.979522308,0.16672536000000004,-0.14273214826,-0.13923929199999996,-0.016472048199999995,0.1383670174,-0.008618749799999994,-0.2553784754,0.20091398080000009,0.173591682,,0,0,0,0,0,0,0,0,1,0,0,0,0,-29.796195999999995,4.56342282,32.983462,18.392958,-31.606518,-13.226348800000002,32.4473278,21.95567529,-16.32457802,32.875,37.25,32.625
2016-02-08 19:10:00.656,12.466843419999998,-1.705568942,-3.683064,0.646512044,9.8454006,-0.245166064,-10.864158,-1.7280446680000001,0.8777011460000002,0.46171798799999997,-0.11268720559999998,0.20076723,0.016640030999999996,0.230240672,0.01722760097999999,-0.11776955599999996,0.025223801999999976,-0.09362201999999996,124.982,0,0,0,0,0,0,0,0,1,0,0,0,0,-39.446627,19.165619600000003,33.875754799999996,14.1107532,-54.019556,-1.5157627499999993,52.913136,19.4809222,-12.475737379999998,32.875,37.23375,32.625
2016-02-08 19:10:05.656,12.76354692,-2.3711880399999994,-3.85919036,0.7400902559999999,9.5502528,-0.08027050599999999,-10.6476376,-1.550965144,1.181317792,0.04483006600000003,-0.17039227399999998,-0.10301564000000006,0.019480905999999992,0.08323392400000001,-0.02844072088,-0.04690004700000002,0.014186599999999938,-0.10151725999999996,124.24363636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,-32.469248,25.992715984,22.1586116,16.661591599999998,-37.36516,14.6581796,44.250822,3.59051061,1.33223966,32.875,37.20875,32.625
2016-02-08 19:10:10.656,12.26244708,-2.9733203,-3.9454910000000005,0.3654870463,9.913911599999999,-0.10566378600000004,-11.117569,-1.63461704,1.088349058,0.055411919999999976,-0.07562104399999997,-0.14304643999999994,-0.000915257399999998,0.028113886600000002,-0.04618255680000001,-0.09088231799999996,0.225121732,0.12550744200000005,124.882,0,0,0,0,0,0,0,0,1,0,0,0,0,-26.322016,32.530697,17.097905156,21.292752,-31.750732,22.088039000000002,38.79553000000001,1.92152424,7.622364480000001,32.875,,32.58
2016-02-08 19:10:15.656,12.19173156,-2.2634591799999995,-4.01390636,0.3843860160000001,9.9349287,-0.3837930780000001,-11.1697776,-1.55242322,0.7312812420000001,0.21356821000000006,0.01956124499999999,0.08309169999999998,0.031924228378,0.006491908200000003,0.004219890999999999,0.09278643000000003,0.12277879200000005,-0.16374574699999994,123.86072727272727,0,0,0,0,0,0,0,0,1,0,0,0,0,-23.726165700000006,28.634801719999995,15.581181080000004,17.895152,-24.802198999999995,18.8227444,32.857134,2.2643253,3.6021782999999994,32.8725,,32.5625
2016-02-08 19:10:20.656,12.20521336,-1.1111057,-3.65431928,0.438793072,9.681469400000001,-0.14307524199999996,-10.9592914,-1.6258229800000004,1.06528919,0.06262928599999996,-0.07300227599999999,-0.12173273999999992,0.022691649499999998,-0.003097901000000002,-0.024405373920000004,-0.023965770000000032,-0.0031118719999999912,-0.14556133800000004,123.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-31.9631912,25.4053618,15.7871404,5.15751028,-37.435475,16.717567799999998,44.72314100000001,-2.958226512,-3.78510892,32.855,,32.5625
2016-02-08 19:10:25.656,13.239951299999998,-1.85602758,-3.70391632,0.3115955722000001,9.893682400000001,-0.393883516,-10.9325756,-1.6336722199999998,0.932933839,0.01923375799999997,-0.07741617399999998,-0.02707665999999993,0.004831505200000008,0.004406682,-0.019519320599999997,-0.15297349400000002,0.19760727000000006,0.06968727799999999,123.90727272727273,0,0,0,0,0,0,0,0,1,0,0,0,0,-30.704404200000003,28.9821332,11.84164878,6.792678853999998,-37.639602000000004,23.450375999999995,45.55132500000001,-4.904942604,1.5543477679999995,32.8275,,32.5625
2016-02-08 19:10:30.656,11.884224160000004,-0.91030258,-3.8217056,0.549234082,9.9086428,-0.294373086,-11.0041413,-1.425151282,0.8522600619999998,0.141572066,-0.0008721000000000202,0.03860479400000001,0.0006497327999999957,0.01387707839999999,-0.002269593200000003,0.062605048,0.08923486840000003,-0.10480068000000003,124.50727272727272,0,0,0,0,0,0,0,0,1,0,0,0,0,-29.399710799999994,25.437759,12.50844974,5.406527819999999,-36.059252,16.423842,42.827594,-1.4144520451000004,-4.7538762100000005,32.8125,37.16625,32.5625
2016-02-08 19:10:35.656,12.60323906,-2.89606692,-3.94942124,0.4461062934,9.731857000000002,-0.093544032,-11.0772817,-1.563618942,0.917444392,0.16558295,-0.099058362,-0.09341132000000008,0.0114714304,-0.008915281199999998,-0.018630952400000005,0.07053947800000004,-0.014704302000000013,-0.18922218,124.43636363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,-36.998695,26.3696388,8.329212934000001,6.277405040000001,-44.122679,19.426904200000006,48.45415499999999,-5.157455719999999,-3.2386535000000003,32.8125,37.131875,32.54875
2016-02-08 19:10:40.656,11.961464259999998,-2.957519904,-3.8359934,0.541629348,9.923726,-0.2953342367999999,-11.173935400000001,-1.5914863119999998,1.10968229,0.08378220800000005,-0.112873174,-0.12066517,-0.015324793400000009,0.012090138200000005,-0.032081538,-0.06422627679999998,0.2067796622,0.11426792599999995,122.24363636363636,0,0,0,0,0,0,0,0,1,0,0,0,0,-33.0721892,23.557850600000005,13.615354679999998,3.581792902,-41.228438,14.452333800000002,45.767726,-2.9081629760000003,-6.9318481200000015,32.8125,,32.53875
2016-02-08 19:10:45.656,12.073051099999995,-1.2362101600000002,-3.85633546,0.6098429880000001,9.7853028,0.09278623199999993,-11.0945422,-1.4300583641999998,0.860543462,0.212521614,-0.0021640648000000075,-0.02261695200000004,7.796999999998277e-06,0.005722055999999999,-0.011787928799999995,0.011526352999999993,0.11619290800000001,-0.031206172000000025,122.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-34.107758000000004,28.191201719999995,7.396921939999999,4.47448726,-44.59335599999999,18.868524,48.207726,-2.13985894,-4.98609448,32.80375,,32.5
2016-02-08 19:10:50.656,12.778040179999998,-2.28964822,-3.812469482,0.47977827,10.070217800000002,0.17701316160000002,-11.232488400000001,-1.6530665079999998,1.045893568,0.0018051859999999621,0.00591208799999996,0.04655588000000013,0.013021696939999996,-0.031592112000000006,-0.003996213799999996,0.13178668459999998,0.009285564799999977,-0.2358862332000001,122.482,0,0,0,0,0,0,0,0,1,0,0,0,0,-29.428096999999998,24.736576200000005,14.37283992,9.822772,-33.75018600000001,17.8768858,39.451514,-3.2940640800000005,-0.827551998,32.76375,,32.5
2016-02-08 19:10:55.656,11.63990572,-1.1788957400000002,-3.9410146200000007,0.11786810799999994,9.780335,-0.20961479999999996,-11.0957814,-1.9433436200000005,0.952317416,-0.06246228199999997,-0.031164728000000013,-0.015703619999999974,-0.003208810600000003,-0.048443208,-0.041662996399999985,-0.09720801400000004,0.21734720800000004,0.19829762000000006,123.52866666666664,0,0,0,0,0,0,0,0,1,0,0,0,0,-27.87929518,32.0746038,20.328141600000002,18.643772,-39.473976,17.6661828,42.883547,3.15896798,5.7981990660000005,32.75875,37.125,32.5
2016-02-08 19:11:00.656,10.833805599999998,-0.678766427,-2.9139395437999998,-0.07892568799999998,9.7880644,0.16935713800000002,-10.438031,-1.646123688,0.99311204,0.03021273419999997,-0.06505468479999997,-0.04994949080000002,0.028388320159999994,-0.1468136816,-0.03950003,0.196290278,0.019324252,-0.135600886,122.27090909090909,0,0,0,0,0,0,0,0,1,0,0,0,0,-39.1288658,22.683304360000008,26.289029180000004,13.413163799999998,-34.925484000000004,8.80811468,43.78138,7.799159139999999,-5.56233098,32.75,,32.4925
2016-02-08 19:11:05.656,9.4969996,-0.04418192911999999,-3.0705093999999997,-0.3892278819999999,9.8301176,0.003294106200000001,-9.591806199999999,-1.7258298000000003,0.9698782799999998,-0.0022295340000000018,-0.0165931928,0.0101930716,-0.004328211239999999,-0.0127346412,-0.0013879117200000005,0.0194711984,0.02614050299,0.0143880444,122.505,1,0,0,0,0,0,0,0,1,0,0,0,0,-21.925896,8.5106474,24.627132,18.838994000000003,-25.627772,-1.82455188,33.883986,15.20527,-5.038649,32.75,37.115,32.4825
2016-02-08 19:11:10.656,9.4423016,0.055690815139999995,-3.1704790000000003,0.0925718928,9.7569179,0.045560649,-9.537747999999999,-1.56190182,1.18797392,0.0441520102,0.029419140888,-0.02326786672,-0.01257052672,0.08870031340000001,0.02870457562,-0.11172727239999998,-0.040321317400000015,0.004028151559999996,123.27818181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.702204000000002,8.945124,24.686982000000004,17.320807000000002,-26.142445000000002,-1.18498211,34.134038000000004,14.1888116,-5.647157199999999,32.735,37.08,32.45875
2016-02-08 19:11:15.656,9.5004796,0.30828246239999996,-2.62193484,0.79763774,9.7704654,-0.22901922660000004,-4.591054806,-5.358908799999999,4.108320469999999,-0.0460278106,-0.03774662432,0.012920063799999994,0.0211912752,-0.029104585259999993,-0.02937420462,0.12048882699999999,-0.14115728800000002,-0.26520637384,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.303386,13.057765400000001,25.619136,16.126692000000002,-27.30814800000001,1.32743538,16.17708468,23.581838,-11.683420399999996,32.72,37.075,32.4375
2016-02-08 19:11:20.656,9.688004800000002,0.1948528302,-2.2179761,0.6869931060000001,9.7955186,-0.030530764000000005,0.344591066,-8.547589799999999,1.920714304,0.007201525759999998,0.0091676454,0.0093251444,-0.011951202019999996,0.00865761166,-0.0156291371,-0.18831036399999998,0.0149663386,0.01624364200000001,122.40954545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.753751,13.828701,24.904659999999996,16.642248000000002,-27.229702000000003,1.8466532,-0.033012903799999965,26.785948,-3.12419289,32.6875,,32.4375
2016-02-08 19:11:25.656,9.7283776,0.33202940000000003,-1.9830162,0.34308039,9.795355800000001,0.11425096400000001,0.772227172,-9.0873622,-2.63027431,0.0004712117999999997,0.0043661431700000005,0.003984549985999999,-0.00394775016,0.0022826636000000005,-0.011618440933999998,-0.08844637720000001,-0.006475113119999998,-0.0547215892,117.1271212121212,1,0,0,0,0,0,0,0,0,0,0,0,0,-27.327060000000003,13.128203999999998,24.333284,17.360357999999998,-26.723738,0.7771448079999999,-2.40562652,22.173316,9.64859376,32.6875,,32.4375
2016-02-08 19:11:30.656,9.4052158,-0.282558588,-3.1475358000000004,0.3245227800000001,9.840631199999999,0.22993033800000004,1.6725754199999998,-9.117548800000002,-2.584357094,-0.027798172620000002,-0.03492408774,0.024716068819999992,-0.004549128344000001,-0.042541567199999984,-0.024411615320000003,0.13973856880000002,0.046540961599999986,0.0268952244,112.18833333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.828315,13.090338,28.318358,17.692788,-26.594934,-0.913326438,-5.9234442000000005,20.61876,9.6310216,32.6825,,32.4375
2016-02-08 19:11:35.656,9.2572194,-0.2306576528,-3.8590379999999995,0.21033983920000004,9.7946458,0.05686467460000001,1.162180008,-6.8026916800000015,5.795054680000002,0.008108009840000001,-0.005810624080000001,0.0006164624799999983,0.010396796000000002,0.007307768139999999,-0.005124854919999997,0.010232185099999996,0.0300400302,-0.05466034899999998,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.431414000000004,12.600546,30.361964,18.299292,-26.592254,-0.2182008874,-5.9536042,25.872426600000004,-15.565829399999998,32.63875,,32.4375
2016-02-08 19:11:40.656,9.2101282,-0.1116407916,-3.9845178,0.341717896,9.8352688,-0.21967804908000005,1.838744856,-7.221076959999999,3.8237322660000004,0.000975656800000001,-0.0018829572,0.0005715098600000006,-0.008233863199999998,0.016132351200000006,-0.0145025046,0.28266237,0.0220376448,0.03181466999999999,111.85333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.116622,12.382474000000002,30.720744,17.866906,-26.737664000000002,1.147358886,-9.2624672,22.049386600000002,-10.121309884,32.625,,32.43
2016-02-08 19:11:45.656,9.1534126,0.049448817,-4.1404575,0.5515218799999999,9.7954657,-0.103069719,1.004601498,-9.38291462,1.671704386,-0.0048080645200000004,-0.007549895259999998,0.0020786208799999997,0.018038096880000003,0.002242254284,-0.01420060772,-0.288114194,-0.04939765,0.037863441960000015,109.76348484848484,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.765003,11.732822,31.160990999999996,17.109403,-27.052846000000002,1.22989056,-2.10117706,27.057138000000002,-0.24766717999999985,32.625,37.04875,32.43125
2016-02-08 19:11:50.656,9.1192138,0.0019942499999999995,-4.254738400000001,0.87533186,9.759620800000002,-0.125353196,0.210286012,-9.8574896,0.6915255812000001,-0.004826053799999997,0.002125255000000001,0.011700941280000002,-0.012195099799999998,0.007240507660000002,-0.004975345840000001,0.0017083435999999885,0.06400278260000003,-0.0369134286,109.87575757575756,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.596442000000003,11.689183999999996,31.435376000000005,16.090416,-27.401862,0.961104216,4.488436037,27.490282,4.28748746,32.61875,37.02875,32.4125
2016-02-08 19:11:55.656,9.254390800000001,-0.0470667896,-3.8355092,-0.004114644920000014,9.7616864,0.202549444,-0.4683894005000001,-9.616181200000002,-0.3255145459999999,0.012507171799399995,0.003872536800000001,-0.005740603557999999,0.007173438200000002,0.034929574240000004,-0.0334576958,-0.02047839700000003,-0.07080877158000001,0.004586642600000008,107.63636363636364,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.209216,11.681514,30.69854,18.852732,-26.195934,0.8296520951999998,6.3155199600000005,26.016479999999998,6.051236924,32.59,,32.3825
2016-02-08 19:12:00.656,9.523452699999998,0.8466209000000001,-2.587221482,0.9477819140000001,9.7352138,0.08590619399999999,0.016007439999999987,-7.386657200000001,5.16944792,0.11449502157999998,0.0233513098,-0.047260238210000007,-0.0022171230000000005,0.07111050546,0.0193790124,0.11363905979999997,-0.043049837,-0.014491189919999996,107.52424242424242,1,0,0,0,0,0,0,0,0,0,0,0,0,-28.301718,13.650981,23.154889,15.03778,-27.525186,5.554041999999999,7.926122200000001,28.392452,-12.42291088,32.5625,,
2016-02-08 19:12:05.656,9.6225976,1.1074718000000001,-2.1517624,0.8773807200000001,9.7456784,0.1519712648,1.23525638,-8.5200415,3.8656446000000004,0.007874362680000002,0.0006923212999999998,0.0092946947,-0.005653666180000001,-0.00462744642,-0.021868244,-0.07668142236,0.023377081580000004,-0.016979968600000003,106.395,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.368693000000004,14.392295,20.417909,15.173452000000005,-27.561890000000002,6.260216400000001,2.635901716,29.263868,-7.569767659999999,32.5625,37.0,32.38125
2016-02-08 19:12:10.656,9.6151078,1.03128864,-2.2555574000000003,0.61126844,9.762298199999998,0.14322404,0.6579961400000001,-9.2630772,3.2202290000000002,-0.0006210089999999997,-0.0062872116,0.0040865782000000005,-0.0054095524,0.02315766064,-0.002785431960000001,0.006042403600000007,-0.0389555272,0.02467866318,105.59272727272727,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.320562,14.577184,20.624936,15.503064000000002,-27.29847,6.6389072,5.6992398,29.814073999999998,-5.508469679999998,32.5625,37.0,
2016-02-08 19:12:15.656,9.6321016,0.98822762,-2.202635,0.5209878546,9.7907022,0.1794426,0.31885701800000005,-8.895562199999997,2.94988512,0.009422453,0.008558096227,0.0006601425999999999,0.008545571600000001,-0.011436315620000002,-0.01491060048,-0.01042989859999998,0.0146816222,0.0020462859999999987,104.83151515151516,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.21743,14.677779999999998,20.681912,15.871675999999995,-27.167641999999997,6.652008199999999,7.3966202,29.5304,-4.73591962,32.5275,37.0,
2016-02-08 19:12:20.656,9.6169968,1.10137134,-2.0977563999999997,0.860201688,9.7554232,0.13691436599999998,-0.75034098,-8.955653199999999,1.4076633200000004,0.0139701952,-0.0081087228,-0.002918719,0.0061003832000000036,0.007134876600000005,-0.003744863460000001,0.03462230174000002,-0.0032798445999999994,-0.006000394000000011,105.72181818181818,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.448520000000002,14.279316,20.483001999999995,14.957870000000002,-27.533554,6.501083799999999,9.606074000000001,26.188624000000004,-0.7752931200000002,32.50625,,
2016-02-08 19:12:25.656,9.569144,1.23506101,-2.252663,0.4049938380000001,9.772919,0.27807348,0.29554778800000003,-8.662815199999999,3.580714,-0.0342289378,0.00414419674,0.03220241552,0.004246972600000001,-0.043273087800000005,-0.011444600599999995,-0.05598989539999997,0.022115595800000002,-0.04142562940000001,105.405,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.440128,13.786016,20.991354,16.148746000000006,-27.04626200000001,6.6024848,5.27268178,29.384308,-6.704463739999999,32.5,,
